ref,uid,pool_size,roles_clean,industries_clean,location_clean,latitude,longitude,city,state,cleaned_roles,gpt_industry,PC URL
6742428fe304bbee23dfceb4,673fc55c684b46041d90e6d2,17925,"food service team member, server",,Missouri,37.9642529,-91.8318334,,Missouri,"food service team member, server",Hospitality,https://app-next.findem.io/searches/6742428fe304bbee23dfceb4?joid=673fc55c684b46041d90e6d2&redirect_joid=673fc55c684b46041d90e6d2&back=search
6744936ce304bb8265dfcecd,66fc0f57de042161077f800f,1643,"672882ed488d3d0167ac3ac0, class b driver",,Lakeville,44.6496868,-93.24272,Lakeville,Minnesota,class b driver,Logistics,https://app-next.findem.io/searches/6744936ce304bb8265dfcecd?joid=66fc0f57de042161077f800f&redirect_joid=66fc0f57de042161077f800f&back=search
67448775e304bb21f6dfcec7,6723e65f1dc71c994ad5b76c,14191,"associate, business development, customer service, representative, sales supp, specialist, t",,Chicago,41.8781136,-87.6297982,Chicago,Illinois,"associate, business development, customer service, representative, sales supp, specialist",Other,https://app-next.findem.io/searches/67448775e304bb21f6dfcec7?joid=6723e65f1dc71c994ad5b76c&redirect_joid=6723e65f1dc71c994ad5b76c&back=search
67449119e304bb0584dfcecc,673b98e0e85ab446424b1b1b,5337,"registered nurse, sicu rn",,Farmingville,40.8312096,-73.029552,Farmingville,New York,"registered nurse, sicu rn",Healthcare,https://app-next.findem.io/searches/67449119e304bb0584dfcecc?joid=673b98e0e85ab446424b1b1b&redirect_joid=673b98e0e85ab446424b1b1b&back=search
6744b4d5e304bbfb60dfcedd,673e0cb02bcd548a23e0f4f9,7,"bicycle repair, bike, bike technician, mechanic, specialist, technician",,Winter Garden,28.5652787,-81.5861847,Winter Garden,Florida,"bicycle repair, bike, bike technician, mechanic, specialist, technician",Automotive,https://app-next.findem.io/searches/6744b4d5e304bbfb60dfcedd?joid=673e0cb02bcd548a23e0f4f9&redirect_joid=673e0cb02bcd548a23e0f4f9&back=search
6744bcafe304bb4489dfcee1,67196aafd75f241941272853,3925,"associate att, kers compensation associate att, legal counsel, ney, w",,Beverly Hills,34.0730715,-118.4016265,Beverly Hills,California,"associate att, kers compensation associate att, legal counsel, ney",Legal,https://app-next.findem.io/searches/6744bcafe304bb4489dfcee1?joid=67196aafd75f241941272853&redirect_joid=67196aafd75f241941272853&back=search
6744bc49e304bb4e4fdfcee0,67102edfac87d4749d25ccc6,7713,"architect, software architect",,Philadelphia,39.9525839,-75.1652215,Philadelphia,Pennsylvania,"architect, software architect",Technology,https://app-next.findem.io/searches/6744bc49e304bb4e4fdfcee0?joid=67102edfac87d4749d25ccc6&redirect_joid=67102edfac87d4749d25ccc6&back=search
67449f9ce304bb9ba0dfced5,66fc0f57de042161077f800f,73343,"nurse, registered nurse",,New York,40.7127753,-74.0059728,New York,New York,"nurse, registered nurse",Healthcare,https://app-next.findem.io/searches/67449f9ce304bb9ba0dfced5?joid=66fc0f57de042161077f800f&redirect_joid=66fc0f57de042161077f800f&back=search
674494dbe304bb34addfced0,674494d12bcd5466c2e11bfe,860,"business development representative, sales associate",,Latrobe,40.3211808,-79.3794811,Latrobe,Pennsylvania,"business development representative, sales associate",Other,https://app-next.findem.io/searches/674494dbe304bb34addfced0?joid=674494d12bcd5466c2e11bfe&redirect_joid=674494d12bcd5466c2e11bfe&back=search
674495f3e304bbde39dfced2,674495a82bc1b27d0714f0e7,2656,672882ed488d3d0167ac3ac0,,Middleborough,41.8924447,-70.9090921,Middleborough,Massachusetts,,Other,https://app-next.findem.io/searches/674495f3e304bbde39dfced2?joid=674495a82bc1b27d0714f0e7&redirect_joid=674495a82bc1b27d0714f0e7&back=search
67449651e304bb0142dfced3,674495a82bc1b27d0714f0e7,2656,"672882ed488d3d0167ac3ac0, class b driver",,Middleborough,41.8924447,-70.9090921,Middleborough,Massachusetts,class b driver,Logistics,https://app-next.findem.io/searches/67449651e304bb0142dfced3?joid=674495a82bc1b27d0714f0e7&redirect_joid=674495a82bc1b27d0714f0e7&back=search
67449be0e304bb2cbbdfced4,674499dd684b46729890fc6f,26513,"business development representative, sales associate",,New York,40.7127753,-74.0059728,New York,New York,"business development representative, sales associate",Other,https://app-next.findem.io/searches/67449be0e304bb2cbbdfced4?joid=674499dd684b46729890fc6f&redirect_joid=674499dd684b46729890fc6f&back=search
6744af4ee304bb0f6fdfceda,6744ae145cd56206fc6f4762,27444,"business development representative, sales associate",,New York,40.7127753,-74.0059728,New York,New York,"business development representative, sales associate",Other,https://app-next.findem.io/searches/6744af4ee304bb0f6fdfceda?joid=6744ae145cd56206fc6f4762&redirect_joid=6744ae145cd56206fc6f4762&back=search
6744c30ee304bbd34ddfcee7,6706d53b3c221822857b8fdd,77158,software engineer,,Seattle,47.6061389,-122.3328481,Seattle,Washington,software engineer,Technology,https://app-next.findem.io/searches/6744c30ee304bbd34ddfcee7?joid=6706d53b3c221822857b8fdd&redirect_joid=6706d53b3c221822857b8fdd&back=search
6744c0d6e304bb5783dfcee5,6740ec2a2bcd54865ce11177,1315,"digital marketing manager, marketing manager",,Rochester,43.1565779,-77.6088465,Rochester,New York,"digital marketing manager, marketing manager",Marketing,https://app-next.findem.io/searches/6744c0d6e304bb5783dfcee5?joid=6740ec2a2bcd54865ce11177&redirect_joid=6740ec2a2bcd54865ce11177&back=search
6744ccede304bb1cc8dfcee9,67196aafd75f241941272853,19926,"business civil litigation att, legal counsel, ney",,Beverly Hills,34.0730715,-118.4016265,Beverly Hills,California,"business civil litigation att, legal counsel, ney",Legal,https://app-next.findem.io/searches/6744ccede304bb1cc8dfcee9?joid=67196aafd75f241941272853&redirect_joid=67196aafd75f241941272853&back=search
6744d37de304bb213bdfceed,67aa432d780b79125a22fa9b,8636,"agent, broker, real estate, realt",,Tempe,33.4255104,-111.9400054,Tempe,Arizona,"agent, broker, real estate, realt",Real Estate,https://app-next.findem.io/searches/6744d37de304bb213bdfceed?joid=67aa432d780b79125a22fa9b&redirect_joid=67aa432d780b79125a22fa9b&back=search
6744d0ece304bb3c3adfceea,67196aafd75f241941272853,19929,"civil litigation att, legal counsel, ney",,Beverly Hills,34.0730715,-118.4016265,Beverly Hills,California,"civil litigation att, legal counsel, ney",Legal,https://app-next.findem.io/searches/6744d0ece304bb3c3adfceea?joid=67196aafd75f241941272853&redirect_joid=67196aafd75f241941272853&back=search
6744c2b7e304bbb2f1dfcee6,6744c2910e559386ab43b3d7,13416,"seni, software developer, software engineer",,Atlanta,33.7501275,-84.3885209,Atlanta,Georgia,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/6744c2b7e304bbb2f1dfcee6?joid=6744c2910e559386ab43b3d7&redirect_joid=6744c2910e559386ab43b3d7&back=search
6744ca4be304bb47e6dfcee8,66feabb37111300f8cf1cd72,2270,"66367e7e70ac396737ca2d1b, home health aide",,Roseville,38.7482609,-121.2832193,Roseville,California,home health aide,Other,https://app-next.findem.io/searches/6744ca4be304bb47e6dfcee8?joid=66feabb37111300f8cf1cd72&redirect_joid=66feabb37111300f8cf1cd72&back=search
6744d559e304bb8409dfcef1,6744d4e20e5593ed7b43b3e4,639,"inspect, quality assurance, quality control, quality inspect, technician",,Chicago,41.8781136,-87.6297982,Chicago,Illinois,"inspect, quality assurance, quality control, quality inspect, technician",Manufacturing,https://app-next.findem.io/searches/6744d559e304bb8409dfcef1?joid=6744d4e20e5593ed7b43b3e4&redirect_joid=6744d4e20e5593ed7b43b3e4&back=search
6744a1aae304bb367bdfced7,6744a19a0e5593835743b3c1,30409,"seni, software developer, software engineer",,Plainview,40.7764882,-73.4673454,Plainview,New York,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/6744a1aae304bb367bdfced7?joid=6744a19a0e5593835743b3c1&redirect_joid=6744a19a0e5593835743b3c1&back=search
6744d575e304bbc8f8dfcef2,66fc0f57de042161077f800f,263,"inspect, quality assurance, quality control, quality inspect",,Chicago,41.8781136,-87.6297982,Chicago,Illinois,"inspect, quality assurance, quality control, quality inspect",Manufacturing,https://app-next.findem.io/searches/6744d575e304bbc8f8dfcef2?joid=66fc0f57de042161077f800f&redirect_joid=66fc0f57de042161077f800f&back=search
6744d40de304bb9bacdfceee,6744d3e90e5593154d43b3de,11540,"associate, customer supp, resolution specialist, retail associate, sales flo, t representative",,Orlando,28.5383832,-81.3789269,Orlando,Florida,"associate, customer supp, resolution specialist, retail associate, sales flo, t representative",Retail,https://app-next.findem.io/searches/6744d40de304bb9bacdfceee?joid=6744d3e90e5593154d43b3de&redirect_joid=6744d3e90e5593154d43b3de&back=search
6744d709e304bb7b16dfcef3,66feabb37111300f8cf1cd72,561,"coach, instruct, tennis, tennis pro, trainer",,New York,40.7127753,-74.0059728,New York,New York,"coach, instruct, tennis, tennis pro, trainer",Education,https://app-next.findem.io/searches/6744d709e304bb7b16dfcef3?joid=66feabb37111300f8cf1cd72&redirect_joid=66feabb37111300f8cf1cd72&back=search
6744d50de304bb4fb2dfceef,6744d4e20e5593ed7b43b3e4,10995,"seni, software developer, software engineer",,Harwood Heights,41.9672532,-87.8075612,Harwood Heights,Illinois,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/6744d50de304bb4fb2dfceef?joid=6744d4e20e5593ed7b43b3e4&redirect_joid=6744d4e20e5593ed7b43b3e4&back=search
6744d76de304bba50edfcef5,67aa432d780b79125a22fa9b,24143,63c0faf0068edc34f8ecbda9,,Irvine,33.6845673,-117.8265049,Irvine,California,,Other,https://app-next.findem.io/searches/6744d76de304bba50edfcef5?joid=67aa432d780b79125a22fa9b&redirect_joid=67aa432d780b79125a22fa9b&back=search
6744d513e304bb5334dfcef0,6744d4e20e5593ed7b43b3e4,2193,"associate, f, invent, klift, operat, specialist, warehouse, warehouse associate, y control",,Harwood Heights,41.9672532,-87.8075612,Harwood Heights,Illinois,"associate, invent, klift, operat, specialist, warehouse, warehouse associate, y control",Logistics,https://app-next.findem.io/searches/6744d513e304bb5334dfcef0?joid=6744d4e20e5593ed7b43b3e4&redirect_joid=6744d4e20e5593ed7b43b3e4&back=search
6744d82ce304bbfe82dfcef6,67aa432d780b79125a22fa9b,24143,63c0faf0068edc34f8ecbda9,,Irvine,33.6845673,-117.8265049,Irvine,California,,Other,https://app-next.findem.io/searches/6744d82ce304bbfe82dfcef6?joid=67aa432d780b79125a22fa9b&redirect_joid=67aa432d780b79125a22fa9b&back=search
6744d737e304bb27eedfcef4,6744d6f8720d16723345bb3c,5,"food, meat, meat packer, packaging, packer, technician",,Rio Rancho,35.2327544,-106.6630437,Rio Rancho,New Mexico,"food, meat, meat packer, packaging, packer, technician",Manufacturing,https://app-next.findem.io/searches/6744d737e304bb27eedfcef4?joid=6744d6f8720d16723345bb3c&redirect_joid=6744d6f8720d16723345bb3c&back=search
6744eb53e304bb64c9dfcefb,673d126e2bcd544f61e0f076,2439,"63c0faf0068edc34f8ecbda9, ap clerk",,Stockton,37.9575104,-121.2924737,Stockton,California,ap clerk,Finance,https://app-next.findem.io/searches/6744eb53e304bb64c9dfcefb?joid=673d126e2bcd544f61e0f076&redirect_joid=673d126e2bcd544f61e0f076&back=search
6744fa4ee304bbb9e2dfcefd,673d126e2bcd544f61e0f076,5067,"customer success, customer success manager",,Los Angeles,34.0549076,-118.242643,Los Angeles,California,"customer success, customer success manager",Technology,https://app-next.findem.io/searches/6744fa4ee304bbb9e2dfcefd?joid=673d126e2bcd544f61e0f076&redirect_joid=673d126e2bcd544f61e0f076&back=search
6744d82de304bb0b47dfcef7,6744d81a5cd5627a816fbd4b,2221,"dishwasher, food service team member",,Athens,37.9838096,23.7275388,Athens,,"dishwasher, food service team member",Hospitality,https://app-next.findem.io/searches/6744d82de304bb0b47dfcef7?joid=6744d81a5cd5627a816fbd4b&redirect_joid=6744d81a5cd5627a816fbd4b&back=search
6744d98ce304bb5548dfcef8,6744d94f5cd56276f76fc2eb,16532,"food service team member, server",,Phoenix,33.4482266,-112.0776781,Phoenix,Arizona,"food service team member, server",Hospitality,https://app-next.findem.io/searches/6744d98ce304bb5548dfcef8?joid=6744d94f5cd56276f76fc2eb&redirect_joid=6744d94f5cd56276f76fc2eb&back=search
6744e5dae304bbca1ddfcefa,6744e5cb2bcd54161de11eae,16233,"dishwasher, food service team member",,Phoenix,33.4482266,-112.0776781,Phoenix,Arizona,"dishwasher, food service team member",Hospitality,https://app-next.findem.io/searches/6744e5dae304bbca1ddfcefa?joid=6744e5cb2bcd54161de11eae&redirect_joid=6744e5cb2bcd54161de11eae&back=search
67452694e304bb19bbdfcf04,674526372bcd5440d6e120e7,10025,672882ed488d3d0167ac3ac0,,New York,40.7127753,-74.0059728,New York,New York,,Other,https://app-next.findem.io/searches/67452694e304bb19bbdfcf04?joid=674526372bcd5440d6e120e7&redirect_joid=674526372bcd5440d6e120e7&back=search
6745d711e304bbb9cedfcf0d,67374fd5f3812a566c8632f3,7130,"customer service, retail sales, sales, sales associate",,San Francisco,37.7749295,-122.4194155,San Francisco,California,"customer service, retail sales, sales, sales associate",Retail,https://app-next.findem.io/searches/6745d711e304bbb9cedfcf0d?joid=67374fd5f3812a566c8632f3&redirect_joid=67374fd5f3812a566c8632f3&back=search
6744f389e304bbb78fdfcefc,6744f36b2bcd54d995e11f46,377,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Warner Robins,32.6130007,-83.624201,Warner Robins,Georgia,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/6744f389e304bbb78fdfcefc?joid=6744f36b2bcd54d995e11f46&redirect_joid=6744f36b2bcd54d995e11f46&back=search
674530b3e304bb3539dfcf07,674530975cd5622052708cde,1631,"associate, customer supp, resolution specialist, retail associate, sales flo, t representative",,New Orleans,29.9508941,-90.0758356,New Orleans,Louisiana,"associate, customer supp, resolution specialist, retail associate, sales flo, t representative",Retail,https://app-next.findem.io/searches/674530b3e304bb3539dfcf07?joid=674530975cd5622052708cde&redirect_joid=674530975cd5622052708cde&back=search
67450c21e304bbd5ccdfcefe,673e3c03684b46f86790d211,20,"animal, dog, dog groomer, groomer, pet",,Seabrook,47.1951782,-124.1968255,Seabrook,Washington,"animal, dog, dog groomer, groomer, pet",Other,https://app-next.findem.io/searches/67450c21e304bbd5ccdfcefe?joid=673e3c03684b46f86790d211&redirect_joid=673e3c03684b46f86790d211&back=search
67452d77e304bb6192dfcf06,67452d595cd56243af7083d9,545,"dishwasher, food service team member",,Ashtabula,41.8650534,-80.7898089,Ashtabula,Ohio,"dishwasher, food service team member",Hospitality,https://app-next.findem.io/searches/67452d77e304bb6192dfcf06?joid=67452d595cd56243af7083d9&redirect_joid=67452d595cd56243af7083d9&back=search
674521d4e304bbaf11dfcf03,674521ac720d1652ad45bb49,1161,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Henderson,36.0395247,-114.9817213,Henderson,Nevada,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/674521d4e304bbaf11dfcf03?joid=674521ac720d1652ad45bb49&redirect_joid=674521ac720d1652ad45bb49&back=search
6745d09de304bb053fdfcf0b,6745d091d04dc71e9cbe90c6,727,"dishwasher, food service team member",,Sioux Falls,43.5460223,-96.731265,Sioux Falls,South Dakota,"dishwasher, food service team member",Hospitality,https://app-next.findem.io/searches/6745d09de304bb053fdfcf0b?joid=6745d091d04dc71e9cbe90c6&redirect_joid=6745d091d04dc71e9cbe90c6&back=search
6745b778e304bb80dcdfcf0a,6745b74b7273877e14106ee3,5643,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Dallas,32.7766642,-96.7969879,Dallas,Texas,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/6745b778e304bb80dcdfcf0a?joid=6745b74b7273877e14106ee3&redirect_joid=6745b74b7273877e14106ee3&back=search
67450f79e304bbb8a2dfcf01,67450f5a2bc1b272c614f0ff,11509,"dishwasher, food service team member",,Hayward,,,,,"dishwasher, food service team member",Hospitality,https://app-next.findem.io/searches/67450f79e304bbb8a2dfcf01?joid=67450f5a2bc1b272c614f0ff&redirect_joid=67450f5a2bc1b272c614f0ff&back=search
6745d380e304bb3f07dfcf0c,6745d3620111dd1849974249,920,"associate, f, invent, klift, operat, specialist, warehouse, warehouse associate, y control",,Michigan,44.3148443,-85.6023643,,Michigan,"associate, invent, klift, operat, specialist, warehouse, warehouse associate, y control",Logistics,https://app-next.findem.io/searches/6745d380e304bb3f07dfcf0c?joid=6745d3620111dd1849974249&redirect_joid=6745d3620111dd1849974249&back=search
6745f0c8e304bb693adfcf10,66feabb37111300f8cf1cd72,16205,"al health, behavi, care, care management services provider, case, manager, specialist",,New York,40.7127753,-74.0059728,New York,New York,"al health, behavi, care, care management services provider, case, manager, specialist",Healthcare,https://app-next.findem.io/searches/6745f0c8e304bb693adfcf10?joid=66feabb37111300f8cf1cd72&redirect_joid=66feabb37111300f8cf1cd72&back=search
6745e1d4e304bb7b70dfcf0e,673bd7bce85ab42d444bbf62,470,"engineer, hvac, hvac technician, specialist, technician",,New York,40.7127753,-74.0059728,New York,New York,"engineer, hvac, hvac technician, specialist, technician",Construction,https://app-next.findem.io/searches/6745e1d4e304bb7b70dfcf0e?joid=673bd7bce85ab42d444bbf62&redirect_joid=673bd7bce85ab42d444bbf62&back=search
6745f419e304bbc4dcdfcf11,6744a19a0e5593835743b3c1,60526,"fixed income project manager, project manager",,Plainview,40.7764882,-73.4673454,Plainview,New York,"fixed income project manager, project manager",Finance,https://app-next.findem.io/searches/6745f419e304bbc4dcdfcf11?joid=6744a19a0e5593835743b3c1&redirect_joid=6744a19a0e5593835743b3c1&back=search
